CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Parent_Org_ONS_Code,Org_Code,Org_Name,Org_ONS_Code,Expected_delivery_time,Indicator,Unit,Value,Data_Notes
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_LA,%,32.4500939933757,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_REGION,%,26.1223433320871,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_LA,Number,2694,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_REGION,Number,70004,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_LA,%,24.1160146808701,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_REGION,%,50.3321733628599,
2017-18,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_LA,Number,407,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_REGION,Number,32748,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_LA,%,2.78824415975885,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_REGION,%,23.5454833050531,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_LA,Number,1367,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_REGION,Number,36332,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_LA,%,9.3649380009591,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_REGION,%,26.1223433320871,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_LA,Number,12823,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_REGION,Number,70004,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_LA,%,87.846817839282,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_REGION,%,50.3321733628599,
2017-18,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_LA,Number,339,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_REGION,Number,32748,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_LA,%,3.03627407075683,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_REGION,%,23.5454833050531,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_LA,Number,1039,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_REGION,Number,36332,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_LA,%,9.30586654724585,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_REGION,%,26.1223433320871,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_LA,Number,9787,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_REGION,Number,70004,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_LA,%,87.6578593819973,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_REGION,%,50.3321733628599,
2017-18,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_LA,Number,3634,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_REGION,Number,32748,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_LA,%,43.8624019312009,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_REGION,%,23.5454833050531,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_LA,Number,2768,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_REGION,Number,36332,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_LA,%,33.4097767048883,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_REGION,%,26.1223433320871,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_LA,Number,1883,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_REGION,Number,70004,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_LA,%,22.7278213639106,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_REGION,%,50.3321733628599,
2017-18,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_LA,Number,6851,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_REGION,Number,32748,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_LA,%,43.4404920423562,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_REGION,%,23.5454833050531,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_LA,Number,5111,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_REGION,Number,36332,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_LA,%,32.4075835394077,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_REGION,%,26.1223433320871,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_LA,Number,3809,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_REGION,Number,70004,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_LA,%,24.151924418236,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_REGION,%,50.3321733628599,
2017-18,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_LA,Number,1891,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_REGION,Number,32748,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_LA,%,39.9282094594594,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_REGION,%,23.5454833050531,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_LA,Number,1044,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_REGION,Number,36332,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_LA,%,22.0439189189189,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_REGION,%,26.1223433320871,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_LA,Number,1801,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_REGION,Number,70004,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_LA,%,38.0278716216216,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_REGION,%,50.3321733628599,
2017-18,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
